Condition ID Values,Definitions for Your Category,Category ID,Category Path
"nicht zutreffend",,25723,"Antiquitäten & Kunst > Antikspielzeug > Gesellschaftsspiele > Gefertigt vor 1945 > Brett- & Würfelspiele"
"nicht zutreffend",,34412,"Antiquitäten & Kunst > Antikspielzeug > Gesellschaftsspiele > Gefertigt vor 1945 > Kartenspiele"
"nicht zutreffend",,33140,"Antiquitäten & Kunst > Antikspielzeug > Gesellschaftsspiele > Gefertigt vor 1945 > Sonstige"
"nicht zutreffend",,147938,"Antiquitäten & Kunst > Antikspielzeug > Gesellschaftsspiele > Gefertigt nach 1945 > Brett- & Würfelspiele"
"nicht zutreffend",,147939,"Antiquitäten & Kunst > Antikspielzeug > Gesellschaftsspiele > Gefertigt nach 1945 > Kartenspiele"
"nicht zutreffend",,147940,"Antiquitäten & Kunst > Antikspielzeug > Gesellschaftsspiele > Gefertigt nach 1945 > Sonstige"
"nicht zutreffend",,25724,"Antiquitäten & Kunst > Antikspielzeug > Holzspielzeug > Gefertigt vor 1945"
"nicht zutreffend",,147942,"Antiquitäten & Kunst > Antikspielzeug > Holzspielzeug > Gefertigt nach 1945"
"nicht zutreffend",,44555,"Antiquitäten & Kunst > Antikspielzeug > Modellbau > Fahrzeuge > Pkw"
"nicht zutreffend",,72613,"Antiquitäten & Kunst > Antikspielzeug > Modellbau > Fahrzeuge > Nutz- & Transportfahrzeuge"
"nicht zutreffend",,72614,"Antiquitäten & Kunst > Antikspielzeug > Modellbau > Fahrzeuge > Sonstige"
"nicht zutreffend",,64141,"Antiquitäten & Kunst > Antikspielzeug > Modellbau > Flugzeuge"
"nicht zutreffend",,64142,"Antiquitäten & Kunst > Antikspielzeug > Modellbau > Schiffe"
"nicht zutreffend",,81854,"Antiquitäten & Kunst > Antikspielzeug > Modellbau > Sonstige"
"nicht zutreffend",,75725,"Antiquitäten & Kunst > Antikspielzeug > Optisches Spielzeug"
"nicht zutreffend",,70114,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Ersatzteile & Puppenklinik"
"nicht zutreffend",,58800,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Holzpuppen"
"nicht zutreffend",,58801,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Kaufmannsläden & Zubehör > Original, gefertigt vor 1970"
"nicht zutreffend",,147944,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Kaufmannsläden & Zubehör > Nostalgieware nach 1970"
"nicht zutreffend",,147946,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Käthe Kruse > Gefertigt vor 1945"
"nicht zutreffend",,25735,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Käthe Kruse > Gefertigt nach 1945"
"nicht zutreffend",,92948,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Schildkröt > Bären & Plüschtiere"
"nicht zutreffend",,25739,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Schildkröt > Klassik-Kollektion"
"nicht zutreffend",,92949,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Schildkröt > Künstlerpuppen"
"nicht zutreffend",,92950,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Schildkröt > Spielpuppen"
"nicht zutreffend",,92951,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Schildkröt > Sonstige"
"nicht zutreffend",,58802,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Marionetten"
"nicht zutreffend",,25736,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Massepuppen"
"nicht zutreffend",,25737,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Minerva"
"nicht zutreffend",,58803,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Papiermaschee-Puppen"
"nicht zutreffend",,84621,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Porzellankopfpuppen > Gefertigt vor 1945"
"nicht zutreffend",,147960,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Porzellankopfpuppen > Gefertigt nach 1945"
"nicht zutreffend",,70117,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenküchen & Zubehör > Original, gefertigt vor 1970 > Puppenküchen"
"nicht zutreffend",,39072,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenküchen & Zubehör > Original, gefertigt vor 1970 > Puppenherde"
"nicht zutreffend",,70116,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenküchen & Zubehör > Original, gefertigt vor 1970 > Zubehör"
"nicht zutreffend",,147957,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenküchen & Zubehör > Nostalgieware, nach 1970 > Puppenküchen"
"nicht zutreffend",,147958,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenküchen & Zubehör > Nostalgieware, nach 1970 > Puppenherde"
"nicht zutreffend",,147959,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenküchen & Zubehör > Nostalgieware, nach 1970 > Zubehör"
"nicht zutreffend",,147948,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenkleidung > Original, gefertigt vor 1970 > Accessoires"
"nicht zutreffend",,78316,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenkleidung > Original, gefertigt vor 1970 > Kleidung"
"nicht zutreffend",,147949,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenkleidung > Original, gefertigt vor 1970 > Kopfbedeckungen"
"nicht zutreffend",,78318,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenkleidung > Original, gefertigt vor 1970 > Schuhe"
"nicht zutreffend",,25742,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenkleidung > Original, gefertigt vor 1970 > Sonstige"
"nicht zutreffend",,147951,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenkleidung > Nostalgieware, nach 1970 > Accessoires"
"nicht zutreffend",,78317,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenkleidung > Nostalgieware, nach 1970 > Kleidung"
"nicht zutreffend",,147952,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenkleidung > Nostalgieware, nach 1970 > Kopfbedeckungen"
"nicht zutreffend",,147953,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenkleidung > Nostalgieware, nach 1970 > Schuhe"
"nicht zutreffend",,147954,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenkleidung > Nostalgieware, nach 1970 > Sonstige"
"nicht zutreffend",,147972,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstuben & -häuser > Original, gefertigt vor 1970"
"nicht zutreffend",,58804,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstuben & -häuser > Nostalgieware, nach 1970"
"nicht zutreffend",,58806,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstubenzubehör > Original, gefertigt vor 1970 > Accessoires"
"nicht zutreffend",,58807,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstubenzubehör > Original, gefertigt vor 1970 > Geschirr"
"nicht zutreffend",,58809,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstubenzubehör > Original, gefertigt vor 1970 > Möbel"
"nicht zutreffend",,147974,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstubenzubehör > Original, gefertigt vor 1970 > Puppen & Kleidung"
"nicht zutreffend",,25743,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstubenzubehör > Original, gefertigt vor 1970 > Sonstige"
"nicht zutreffend",,147976,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstubenzubehör > Nostalgieware, nach 1970 > Accessoires"
"nicht zutreffend",,147977,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstubenzubehör > Nostalgieware, nach 1970 > Geschirr"
"nicht zutreffend",,147978,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstubenzubehör > Nostalgieware, nach 1970 > Möbel"
"nicht zutreffend",,147979,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstubenzubehör > Nostalgieware, nach 1970 > Puppen & Kleidung"
"nicht zutreffend",,58808,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenstubenzubehör > Nostalgieware, nach 1970 > Sonstige"
"nicht zutreffend",,147981,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenwagen > Original, gefertigt vor 1970"
"nicht zutreffend",,39073,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Puppenwagen > Nostalgieware, nach 1970"
"nicht zutreffend",,25740,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Stoffpuppen"
"nicht zutreffend",,25741,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Zelluloidpuppen"
"nicht zutreffend",,25744,"Antiquitäten & Kunst > Antikspielzeug > Puppen & Zubehör > Sonstige"
"nicht zutreffend",,19024,"Antiquitäten & Kunst > Antikspielzeug > Schaukelpferde"
"nicht zutreffend",,58810,"Antiquitäten & Kunst > Antikspielzeug > Stofftiere & Teddybären > Teddybären"
"nicht zutreffend",,58811,"Antiquitäten & Kunst > Antikspielzeug > Stofftiere & Teddybären > Stoff- & Plüschtiere"
"nicht zutreffend",,25745,"Antiquitäten & Kunst > Antikspielzeug > Stofftiere & Teddybären > Sonstige"
"nicht zutreffend",,25747,"Antiquitäten & Kunst > Antikspielzeug > Spielzeug-Literatur > Alte Herstellerkataloge"
"nicht zutreffend",,25748,"Antiquitäten & Kunst > Antikspielzeug > Spielzeug-Literatur > Preiskataloge"
"nicht zutreffend",,25749,"Antiquitäten & Kunst > Antikspielzeug > Spielzeug-Literatur > Sammlerliteratur"
"nicht zutreffend",,64147,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Vor 1947"
"nicht zutreffend",,64148,"Antiquitäten & Kunst > Antikspielzeug > Steiff > 1948-1976"
"nicht zutreffend",,64149,"Antiquitäten & Kunst > Antikspielzeug > Steiff > 1977-1990"
"nicht zutreffend",,64150,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Replikate & Sonderserien"
"nicht zutreffend",,64152,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Club-Editionen"
"nicht zutreffend",,64153,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Holz- & Blechspielzeug"
"nicht zutreffend",,64154,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Handpuppen"
"nicht zutreffend",,60832,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Puppen"
"nicht zutreffend",,3912,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Teddys"
"nicht zutreffend",,64158,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Affen"
"nicht zutreffend",,64159,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Bären"
"nicht zutreffend",,64160,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Elefanten"
"nicht zutreffend",,64161,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Fische, Delfine & Wale"
"nicht zutreffend",,64162,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Füchse"
"nicht zutreffend",,64163,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Hasen"
"nicht zutreffend",,64164,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Hunde"
"nicht zutreffend",,64165,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Igel"
"nicht zutreffend",,64166,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Katzen"
"nicht zutreffend",,64167,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Raubtiere"
"nicht zutreffend",,64168,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Rehe"
"nicht zutreffend",,64169,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Vögel"
"nicht zutreffend",,64170,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Sonstige Haus- & Hoftiere"
"nicht zutreffend",,64171,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Sonstige Wald- & Feldtiere"
"nicht zutreffend",,64172,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Tiere > Sonstige"
"nicht zutreffend",,64214,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Werbe- & Filmartikel"
"nicht zutreffend",,75736,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Wolltiere"
"nicht zutreffend",,60835,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Zubehör"
"nicht zutreffend",,60836,"Antiquitäten & Kunst > Antikspielzeug > Steiff > Sonstige"
"nicht zutreffend",,26484,"Antiquitäten & Kunst > Antikspielzeug > Sonstige"
"nicht zutreffend",,29223,"Antiquitäten & Kunst > Antiquarische Bücher"
"nicht zutreffend",,138768,"Antiquitäten & Kunst > Design & Stil > 1890-1919, Jugendstil > Bilder"
"nicht zutreffend",,138769,"Antiquitäten & Kunst > Design & Stil > 1890-1919, Jugendstil > Glas"
"nicht zutreffend",,138770,"Antiquitäten & Kunst > Design & Stil > 1890-1919, Jugendstil > Lampen & Leuchten"
"nicht zutreffend",,138771,"Antiquitäten & Kunst > Design & Stil > 1890-1919, Jugendstil > Metallobjekte"
"nicht zutreffend",,138772,"Antiquitäten & Kunst > Design & Stil > 1890-1919, Jugendstil > Mobiliar & Interieur"
"nicht zutreffend",,138773,"Antiquitäten & Kunst > Design & Stil > 1890-1919, Jugendstil > Porzellan & Keramik"
"nicht zutreffend",,138774,"Antiquitäten & Kunst > Design & Stil > 1890-1919, Jugendstil > Technik & Geräte"
"nicht zutreffend",,138775,"Antiquitäten & Kunst > Design & Stil > 1890-1919, Jugendstil > Textilien"
"nicht zutreffend",,25758,"Antiquitäten & Kunst > Design & Stil > 1890-1919, Jugendstil > Sonstige"
"nicht zutreffend",,138777,"Antiquitäten & Kunst > Design & Stil > 1920-1949, Art Déco > Bilder"
"nicht zutreffend",,138778,"Antiquitäten & Kunst > Design & Stil > 1920-1949, Art Déco > Glas"
"nicht zutreffend",,138779,"Antiquitäten & Kunst > Design & Stil > 1920-1949, Art Déco > Lampen & Leuchten"
"nicht zutreffend",,138780,"Antiquitäten & Kunst > Design & Stil > 1920-1949, Art Déco > Metallobjekte"
"nicht zutreffend",,138781,"Antiquitäten & Kunst > Design & Stil > 1920-1949, Art Déco > Mobiliar & Interieur"
"nicht zutreffend",,138782,"Antiquitäten & Kunst > Design & Stil > 1920-1949, Art Déco > Porzellan & Keramik"
"nicht zutreffend",,138783,"Antiquitäten & Kunst > Design & Stil > 1920-1949, Art Déco > Technik & Geräte"
"nicht zutreffend",,138784,"Antiquitäten & Kunst > Design & Stil > 1920-1949, Art Déco > Textilien"
"nicht zutreffend",,25759,"Antiquitäten & Kunst > Design & Stil > 1920-1949, Art Déco > Sonstige"
"nicht zutreffend",,138786,"Antiquitäten & Kunst > Design & Stil > 1950-1959 > Bilder"
"nicht zutreffend",,138787,"Antiquitäten & Kunst > Design & Stil > 1950-1959 > Glas"
"nicht zutreffend",,138788,"Antiquitäten & Kunst > Design & Stil > 1950-1959 > Lampen & Leuchten"
"nicht zutreffend",,138789,"Antiquitäten & Kunst > Design & Stil > 1950-1959 > Metallobjekte"
"nicht zutreffend",,138790,"Antiquitäten & Kunst > Design & Stil > 1950-1959 > Mobiliar & Interieur"
"nicht zutreffend",,138791,"Antiquitäten & Kunst > Design & Stil > 1950-1959 > Porzellan & Keramik"
"nicht zutreffend",,138792,"Antiquitäten & Kunst > Design & Stil > 1950-1959 > Technik & Geräte"
"nicht zutreffend",,138793,"Antiquitäten & Kunst > Design & Stil > 1950-1959 > Textilien"
"nicht zutreffend",,25760,"Antiquitäten & Kunst > Design & Stil > 1950-1959 > Sonstige"
"nicht zutreffend",,138795,"Antiquitäten & Kunst > Design & Stil > 1960-1969 > Bilder"
"nicht zutreffend",,138796,"Antiquitäten & Kunst > Design & Stil > 1960-1969 > Glas"
"nicht zutreffend",,138797,"Antiquitäten & Kunst > Design & Stil > 1960-1969 > Lampen & Leuchten"
"nicht zutreffend",,138798,"Antiquitäten & Kunst > Design & Stil > 1960-1969 > Metallobjekte"
"nicht zutreffend",,138799,"Antiquitäten & Kunst > Design & Stil > 1960-1969 > Mobiliar & Interieur"
"nicht zutreffend",,138800,"Antiquitäten & Kunst > Design & Stil > 1960-1969 > Porzellan & Keramik"
"nicht zutreffend",,138801,"Antiquitäten & Kunst > Design & Stil > 1960-1969 > Technik & Geräte"
"nicht zutreffend",,138802,"Antiquitäten & Kunst > Design & Stil > 1960-1969 > Textilien"
"nicht zutreffend",,25761,"Antiquitäten & Kunst > Design & Stil > 1960-1969 > Sonstige"
"nicht zutreffend",,138804,"Antiquitäten & Kunst > Design & Stil > 1970-1979 > Bilder"
"nicht zutreffend",,138811,"Antiquitäten & Kunst > Design & Stil > 1970-1979 > Glas"
"nicht zutreffend",,138805,"Antiquitäten & Kunst > Design & Stil > 1970-1979 > Lampen & Leuchten"
"nicht zutreffend",,138806,"Antiquitäten & Kunst > Design & Stil > 1970-1979 > Metallobjekte"
"nicht zutreffend",,138807,"Antiquitäten & Kunst > Design & Stil > 1970-1979 > Mobiliar & Interieur"
"nicht zutreffend",,138808,"Antiquitäten & Kunst > Design & Stil > 1970-1979 > Porzellan & Keramik"
"nicht zutreffend",,138809,"Antiquitäten & Kunst > Design & Stil > 1970-1979 > Technik & Geräte"
"nicht zutreffend",,138810,"Antiquitäten & Kunst > Design & Stil > 1970-1979 > Textilien"
"nicht zutreffend",,25762,"Antiquitäten & Kunst > Design & Stil > 1970-1979 > Sonstige"
"nicht zutreffend",,25763,"Antiquitäten & Kunst > Design & Stil > 1980-1989"
"nicht zutreffend",,25764,"Antiquitäten & Kunst > Design & Stil > 1990-1999"
"nicht zutreffend",,138813,"Antiquitäten & Kunst > Design & Stil > Ab 2000 > Bilder"
"nicht zutreffend",,138814,"Antiquitäten & Kunst > Design & Stil > Ab 2000 > Glas"
"nicht zutreffend",,138815,"Antiquitäten & Kunst > Design & Stil > Ab 2000 > Lampen & Leuchten"
"nicht zutreffend",,138816,"Antiquitäten & Kunst > Design & Stil > Ab 2000 > Metallobjekte"
"nicht zutreffend",,138817,"Antiquitäten & Kunst > Design & Stil > Ab 2000 > Mobiliar & Interieur"
"nicht zutreffend",,138818,"Antiquitäten & Kunst > Design & Stil > Ab 2000 > Porzellan & Keramik"
"nicht zutreffend",,138819,"Antiquitäten & Kunst > Design & Stil > Ab 2000 > Technik & Geräte"
"nicht zutreffend",,138820,"Antiquitäten & Kunst > Design & Stil > Ab 2000 > Textilien"
"nicht zutreffend",,37089,"Antiquitäten & Kunst > Design & Stil > Ab 2000 > Sonstige"
"nicht zutreffend",,2205,"Antiquitäten & Kunst > Glas & Kristall > Antikglas"
"nicht zutreffend",,24294,"Antiquitäten & Kunst > Glas & Kristall > Dekorglas > Andenkenglas"
"nicht zutreffend",,2742,"Antiquitäten & Kunst > Glas & Kristall > Dekorglas > Briefbeschwerer"
"nicht zutreffend",,24295,"Antiquitäten & Kunst > Glas & Kristall > Dekorglas > Figuren"
"nicht zutreffend",,24296,"Antiquitäten & Kunst > Glas & Kristall > Dekorglas > Glocken"
"nicht zutreffend",,24297,"Antiquitäten & Kunst > Glas & Kristall > Dekorglas > Kerzenhalter & Leuchter"
"nicht zutreffend",,24298,"Antiquitäten & Kunst > Glas & Kristall > Dekorglas > Kunstglas"
"nicht zutreffend",,24309,"Antiquitäten & Kunst > Glas & Kristall > Dekorglas > Vasen"
"nicht zutreffend",,24310,"Antiquitäten & Kunst > Glas & Kristall > Dekorglas > Sonstige"
"nicht zutreffend",,7479,"Antiquitäten & Kunst > Glas & Kristall > Gebrauchsglas"
"nicht zutreffend",,7480,"Antiquitäten & Kunst > Glas & Kristall > Glasfiguren"
"nicht zutreffend",,184436,"Antiquitäten & Kunst > Glas & Kristall > Glasmalerei"
"nicht zutreffend",,60864,"Antiquitäten & Kunst > Glas & Kristall > Sammlerglas > Vor 1700"
"nicht zutreffend",,60865,"Antiquitäten & Kunst > Glas & Kristall > Sammlerglas > 1700-1799"
"nicht zutreffend",,60866,"Antiquitäten & Kunst > Glas & Kristall > Sammlerglas > 1800-1899"
"nicht zutreffend",,7481,"Antiquitäten & Kunst > Glas & Kristall > Sammlerglas > 1900-1970"
"nicht zutreffend",,60867,"Antiquitäten & Kunst > Glas & Kristall > Sammlerglas > Modern"
"nicht zutreffend",,78333,"Antiquitäten & Kunst > Glas & Kristall > Kristall > Dekoration"
"nicht zutreffend",,78334,"Antiquitäten & Kunst > Glas & Kristall > Kristall > Gläser"
"nicht zutreffend",,78335,"Antiquitäten & Kunst > Glas & Kristall > Kristall > Leuchter & Kerzenständer"
"nicht zutreffend",,78336,"Antiquitäten & Kunst > Glas & Kristall > Kristall > Karaffen"
"nicht zutreffend",,78337,"Antiquitäten & Kunst > Glas & Kristall > Kristall > Schüsseln & Schalen"
"nicht zutreffend",,78338,"Antiquitäten & Kunst > Glas & Kristall > Kristall > Teller & Platten"
"nicht zutreffend",,78339,"Antiquitäten & Kunst > Glas & Kristall > Kristall > Vasen"
